time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z
0.74,0.016,0.030,-0.010,0.000,0.000,0.000,0.000,0.000,0.000
0.76,-0.023,-0.061,-0.059,0.000,0.000,0.000,0.000,0.000,0.000
0.78,0.015,-0.038,-0.049,0.000,0.000,0.000,0.000,0.000,0.000
0.80,0.005,-0.038,-0.039,0.000,0.000,0.000,0.000,0.000,0.000
0.82,0.005,0.028,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
0.84,-0.013,-0.055,-0.059,0.000,0.000,0.000,0.000,0.000,0.000
0.86,-0.013,-0.016,-0.059,0.000,0.000,0.000,0.000,0.000,0.000
0.88,-0.003,0.030,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
0.90,-0.013,-0.018,-0.039,0.000,0.000,0.000,0.000,0.000,0.000
0.92,0.016,-0.027,-0.069,0.000,0.000,0.000,0.000,0.000,0.000
0.94,-0.003,-0.042,-0.069,0.000,0.000,0.000,0.000,0.000,0.000
0.96,-0.003,0.036,-0.049,0.000,0.000,0.000,0.000,0.000,0.000
0.98,-0.003,0.033,-0.059,0.000,0.000,0.000,0.000,0.000,0.000
1.00,-0.012,-0.015,-0.069,0.000,0.000,0.000,0.000,0.000,0.000
1.02,-0.002,0.015,-0.069,0.000,0.000,0.000,0.000,0.000,0.000
1.04,-0.002,-0.004,-0.069,0.000,0.000,0.000,0.000,0.000,0.000
1.06,-0.002,-0.004,-0.078,0.000,0.000,0.000,0.000,0.000,0.000
1.08,0.008,-0.011,-0.088,0.000,0.000,0.000,0.000,0.000,0.000
1.10,0.016,0.035,-0.069,0.000,0.000,0.000,0.000,0.000,0.000
1.12,-0.003,-0.014,-0.088,0.000,0.000,0.000,0.000,0.000,0.000
1.14,-0.003,0.017,-0.088,0.000,0.000,0.000,0.000,0.000,0.000
1.16,-0.003,-0.002,-0.108,0.000,0.000,0.000,0.000,0.000,0.000
1.18,0.007,0.008,-0.108,0.000,0.000,0.000,0.000,0.000,0.000
1.20,0.024,-0.011,-0.108,0.000,0.000,0.000,0.000,0.000,0.000
1.22,0.005,-0.040,-0.127,0.000,0.000,0.000,0.000,0.000,0.000
1.24,-0.005,0.019,-0.108,0.000,0.000,0.000,0.000,0.000,0.000
1.26,-0.004,-0.010,-0.118,0.000,0.000,0.000,0.000,0.000,0.000
1.28,-0.004,-0.010,-0.127,0.000,0.000,0.000,0.000,0.000,0.000
1.30,-0.004,0.002,-0.127,0.000,0.000,0.000,0.000,0.000,0.000
1.32,0.005,0.011,-0.127,0.000,0.000,0.000,0.000,0.000,0.000
1.34,0.005,-0.018,-0.137,0.000,0.000,0.000,0.000,0.000,0.000
1.36,-0.004,-0.026,-0.147,0.000,0.000,0.000,0.000,0.000,0.000
1.38,-0.004,0.003,-0.127,0.000,0.000,0.000,0.000,0.000,0.000
1.40,-0.004,-0.006,-0.127,0.000,0.000,0.000,0.000,0.000,0.000
1.42,-0.004,-0.006,-0.147,0.000,0.000,0.000,0.000,0.000,0.000
1.44,-0.004,-0.026,-0.147,0.000,0.000,0.000,0.000,0.000,0.000
1.46,0.005,0.014,-0.147,0.000,0.000,0.000,0.000,0.000,0.000
1.48,0.005,-0.005,-0.147,0.000,0.000,0.000,0.000,0.000,0.000
1.50,-0.004,-0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.52,-0.003,-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.54,-0.013,0.006,-0.010,0.000,0.000,0.000,0.000,0.000,0.000
1.56,-0.003,-0.004,-0.010,0.000,0.000,0.000,0.000,0.000,0.000
1.58,-0.003,-0.013,-0.019,0.000,0.000,0.000,0.000,0.000,0.000
1.60,0.007,0.016,-0.010,0.000,0.000,0.000,0.000,0.000,0.000
1.62,-0.003,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.64,-0.002,-0.012,-0.010,0.000,0.000,0.000,0.000,0.000,0.000
1.66,-0.002,0.007,-0.020,0.000,0.000,0.000,0.000,0.000,0.000
1.68,-0.002,-0.002,-0.020,0.000,0.000,0.000,0.000,0.000,0.000
1.70,-0.002,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1.72,0.007,-0.022,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
1.74,-0.003,-0.011,-0.010,0.000,0.000,0.000,0.000,0.000,0.000
1.76,-0.003,0.018,-0.020,0.000,0.000,0.000,0.000,0.000,0.000
1.78,-0.002,0.008,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
1.80,-0.002,-0.002,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
1.82,-0.002,-0.021,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
1.84,-0.002,0.007,-0.020,0.000,0.000,0.000,0.000,0.000,0.000
1.86,-0.002,-0.002,-0.020,0.000,0.000,0.000,0.000,0.000,0.000
1.88,-0.002,-0.001,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
1.90,-0.002,-0.001,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
1.92,-0.002,-0.001,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
1.94,-0.002,-0.020,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
1.96,-0.002,-0.009,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
1.98,0.008,0.020,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
2.00,0.007,0.009,-0.020,0.000,0.000,0.000,0.000,0.000,0.000
2.02,-0.002,-0.018,-0.049,0.000,0.000,0.000,0.000,0.000,0.000
2.04,-0.002,0.040,-0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.06,-0.002,0.028,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
2.08,-0.002,-0.011,-0.049,0.000,0.000,0.000,0.000,0.000,0.000
2.10,0.008,-0.018,-0.039,0.000,0.000,0.000,0.000,0.000,0.000
2.12,0.007,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.14,0.007,0.047,-0.039,0.000,0.000,0.000,0.000,0.000,0.000
2.16,-0.002,-0.020,-0.059,0.000,0.000,0.000,0.000,0.000,0.000
2.18,0.007,0.008,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
2.20,-0.003,0.028,-0.049,0.000,0.000,0.000,0.000,0.000,0.000
2.22,0.006,0.044,-0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.24,-0.003,-0.044,-0.049,0.000,0.000,0.000,0.000,0.000,0.000
2.26,0.006,0.028,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
2.28,-0.003,0.025,-0.029,0.000,0.000,0.000,0.000,0.000,0.000
2.30,-0.002,-0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.32,-0.002,-0.039,-0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.34,-0.002,0.045,0.030,0.000,0.000,0.000,0.000,0.000,0.000
2.36,-0.002,0.015,0.020,0.000,0.000,0.000,0.000,0.000,0.000
2.38,-0.002,-0.040,-0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.40,-0.002,-0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.42,0.006,0.026,0.039,0.000,0.000,0.000,0.000,0.000,0.000
2.44,-0.003,-0.012,0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.46,-0.003,-0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.48,-0.003,-0.029,0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.50,0.006,0.027,0.020,0.000,0.000,0.000,0.000,0.000,0.000
2.52,-0.003,-0.022,0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.54,-0.003,-0.002,0.020,0.000,0.000,0.000,0.000,0.000,0.000
2.56,-0.003,0.017,0.030,0.000,0.000,0.000,0.000,0.000,0.000
2.58,-0.003,-0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.60,-0.002,-0.019,0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.62,0.007,0.001,0.020,0.000,0.000,0.000,0.000,0.000,0.000
2.64,0.007,0.019,0.020,0.000,0.000,0.000,0.000,0.000,0.000
2.66,-0.003,-0.037,0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.68,-0.003,-0.007,0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.70,-0.003,0.020,0.020,0.000,0.000,0.000,0.000,0.000,0.000
2.72,0.006,-0.008,0.020,0.000,0.000,0.000,0.000,0.000,0.000
2.74,0.006,-0.028,0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.76,0.006,0.001,0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.78,-0.004,0.021,0.020,0.000,0.000,0.000,0.000,0.000,0.000
2.80,-0.003,-0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.82,-0.003,0.011,0.020,0.000,0.000,0.000,0.000,0.000,0.000
2.84,-0.003,0.011,0.020,0.000,0.000,0.000,0.000,0.000,0.000
2.86,0.006,0.001,0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.88,0.006,-0.009,0.010,0.000,0.000,0.000,0.000,0.000,0.000
2.90,0.006,0.002,0.020,0.000,0.000,0.000,0.000,0.000,0.000
2.92,-0.003,0.011,0.030,0.000,0.000,0.000,0.000,0.000,0.000
2.94,0.007,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.96,-0.003,-0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.98,-0.002,0.011,0.020,0.000,0.000,0.000,0.000,0.000,0.000
3.00,-0.002,0.011,0.039,0.000,0.000,0.000,0.000,0.000,0.000
3.02,-0.002,-0.017,0.020,0.000,0.000,0.000,0.000,0.000,0.000
3.04,0.007,0.003,0.020,0.000,0.000,0.000,0.000,0.000,0.000
3.06,0.018,0.011,0.020,0.000,0.000,0.000,0.000,0.000,0.000
3.08,-0.002,0.002,0.020,0.000,0.000,0.000,0.000,0.000,0.000
3.10,-0.002,-0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.12,-0.002,0.001,0.010,0.000,0.000,0.000,0.000,0.000,0.000
3.14,0.007,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.000
3.16,-0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.18,0.007,-0.008,0.010,0.000,0.000,0.000,0.000,0.000,0.000
3.20,-0.003,0.011,0.020,0.000,0.000,0.000,0.000,0.000,0.000
3.22,-0.004,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000
3.24,0.006,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000
3.26,-0.004,0.010,0.020,0.000,0.000,0.000,0.000,0.000,0.000
3.28,0.005,-0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000
3.30,-0.004,-0.009,0.010,0.000,0.000,0.000,0.000,0.000,0.000
3.32,0.005,0.020,0.029,0.000,0.000,0.000,0.000,0.000,0.000
3.34,-0.004,0.018,0.020,0.000,0.000,0.000,0.000,0.000,0.000
3.36,-0.003,-0.019,0.010,0.000,0.000,0.000,0.000,0.000,0.000
3.38,-0.003,-0.009,0.020,0.000,0.000,0.000,0.000,0.000,0.000
3.40,0.006,0.018,0.049,0.000,0.000,0.000,0.000,0.000,0.000
3.42,-0.004,0.008,0.039,0.000,0.000,0.000,0.000,0.000,0.000
3.44,-0.004,-0.010,0.029,0.000,0.000,0.000,0.000,0.000,0.000
3.46,-0.003,-0.009,0.029,0.000,0.000,0.000,0.000,0.000,0.000
3.48,-0.003,0.020,0.029,0.000,0.000,0.000,0.000,0.000,0.000
3.50,-0.003,0.009,0.039,0.000,0.000,0.000,0.000,0.000,0.000
3.52,-0.003,0.009,0.049,0.000,0.000,0.000,0.000,0.000,0.000
3.54,-0.003,0.009,0.039,0.000,0.000,0.000,0.000,0.000,0.000
3.56,-0.002,-0.001,0.049,0.000,0.000,0.000,0.000,0.000,0.000
3.58,-0.002,-0.011,0.029,0.000,0.000,0.000,0.000,0.000,0.000
3.60,-0.002,0.008,0.039,0.000,0.000,0.000,0.000,0.000,0.000
3.62,-0.002,0.007,0.049,0.000,0.000,0.000,0.000,0.000,0.000
3.64,0.008,-0.002,0.039,0.000,0.000,0.000,0.000,0.000,0.000
3.66,-0.002,-0.002,0.039,0.000,0.000,0.000,0.000,0.000,0.000
3.68,0.008,0.008,0.049,0.000,0.000,0.000,0.000,0.000,0.000
3.70,0.007,-0.004,0.049,0.000,0.000,0.000,0.000,0.000,0.000
3.72,-0.002,-0.003,0.049,0.000,0.000,0.000,0.000,0.000,0.000
3.74,-0.002,-0.013,0.039,0.000,0.000,0.000,0.000,0.000,0.000
3.76,-0.002,0.015,0.059,0.000,0.000,0.000,0.000,0.000,0.000
3.78,0.007,-0.013,0.039,0.000,0.000,0.000,0.000,0.000,0.000
3.80,-0.002,0.006,0.059,0.000,0.000,0.000,0.000,0.000,0.000
3.82,0.007,0.006,0.049,0.000,0.000,0.000,0.000,0.000,0.000
3.84,0.007,0.006,0.049,0.000,0.000,0.000,0.000,0.000,0.000
3.86,-0.003,0.005,0.049,0.000,0.000,0.000,0.000,0.000,0.000
3.88,-0.002,-0.013,0.049,0.000,0.000,0.000,0.000,0.000,0.000
3.90,0.007,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.92,-0.003,0.006,-0.010,0.000,0.000,0.000,0.000,0.000,0.000
3.94,-0.003,-0.014,-0.020,0.000,0.000,0.000,0.000,0.000,0.000
3.96,0.006,0.006,-0.010,0.000,0.000,0.000,0.000,0.000,0.000
3.98,-0.003,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.00,-0.003,-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.02,-0.003,-0.022,-0.010,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
4.04,-0.003,0.008,-0.010,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
4.06,0.007,-0.003,0.010,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
4.08,0.006,-0.002,-0.010,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
4.10,0.006,-0.002,0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
4.12,-0.003,0.007,-0.000,0.000,-0.000,-0.000,-0.000,-0.000,-0.000
4.14,0.006,-0.011,-0.010,0.000,-0.000,-0.000,-0.000,-0.000,-0.000
4.16,-0.003,-0.011,-0.030,0.000,-0.000,-0.000,0.000,-0.000,-0.000
4.18,-0.003,-0.001,-0.010,0.000,-0.000,-0.000,0.000,-0.000,-0.000
4.20,-0.003,0.008,-0.010,0.000,-0.000,-0.001,0.000,-0.000,-0.000
4.22,0.007,0.008,-0.010,0.000,-0.000,-0.001,0.000,-0.000,-0.000
4.24,-0.003,-0.002,-0.010,0.000,-0.000,-0.001,0.000,-0.000,-0.000
4.26,-0.003,0.008,0.010,0.000,-0.000,-0.001,0.000,-0.000,-0.000
4.28,-0.002,-0.002,-0.020,0.000,-0.000,-0.001,0.000,-0.000,-0.000
4.30,-0.002,-0.001,-0.000,0.000,-0.000,-0.001,0.000,-0.000,-0.000
4.32,-0.002,0.018,-0.000,0.000,-0.000,-0.001,0.000,-0.000,-0.000
4.34,0.007,0.008,0.010,0.000,-0.000,-0.001,0.000,-0.000,-0.000
4.36,0.007,-0.002,0.010,0.000,0.000,-0.002,0.000,-0.000,-0.000
4.38,-0.003,-0.003,-0.000,0.000,0.000,-0.002,0.000,-0.000,-0.000
4.40,-0.002,0.015,0.000,0.000,0.000,-0.002,0.000,-0.000,-0.000
4.42,-0.002,0.015,0.000,0.000,0.000,-0.002,0.000,-0.000,-0.000
4.44,-0.002,-0.004,-0.000,-0.000,0.000,-0.002,0.000,-0.000,-0.000
4.46,0.007,0.005,0.010,-0.000,0.001,-0.002,0.000,-0.000,-0.000
4.48,-0.003,-0.004,0.020,0.000,0.001,-0.002,0.000,-0.000,-0.001
4.50,-0.003,-0.004,0.000,0.000,0.001,-0.002,0.000,-0.000,-0.001
4.52,-0.003,-0.014,0.010,0.000,0.001,-0.002,0.000,0.000,-0.001
4.54,0.006,-0.004,0.010,0.000,0.001,-0.002,0.000,0.000,-0.001
4.56,0.006,0.006,0.020,0.000,0.001,-0.001,0.000,0.000,-0.001
4.58,-0.004,0.006,0.010,0.000,0.001,-0.001,0.000,0.000,-0.001
4.60,-0.003,-0.004,0.010,0.000,0.001,-0.001,0.000,0.000,-0.001
4.62,0.006,0.006,0.010,0.000,0.001,-0.001,0.000,0.000,-0.001
4.64,0.006,0.005,0.020,0.000,0.001,-0.001,0.000,0.000,-0.001
4.66,-0.004,-0.004,0.010,0.000,0.001,-0.000,0.000,0.000,-0.001
4.68,-0.004,-0.004,0.020,0.000,0.001,-0.000,0.000,0.000,-0.001
4.70,0.006,0.014,0.020,0.000,0.001,-0.000,0.000,0.000,-0.001
4.72,0.005,-0.005,0.000,0.000,0.001,0.000,0.000,0.000,-0.001
4.74,0.005,-0.005,0.000,0.000,0.001,0.001,0.000,0.000,-0.001
4.76,-0.004,-0.004,0.000,0.000,0.001,0.001,0.000,0.000,-0.001
4.78,0.005,0.015,0.000,0.000,0.001,0.001,0.000,0.000,-0.001
4.80,-0.004,-0.013,0.000,0.000,0.001,0.001,0.000,0.000,-0.001
4.82,-0.004,-0.003,0.010,0.000,0.001,0.001,0.000,0.000,-0.001
4.84,-0.004,0.006,0.000,0.000,0.001,0.001,0.000,0.000,-0.001
4.86,-0.003,-0.003,-0.010,0.000,0.001,0.001,0.000,0.000,-0.001
4.88,-0.003,-0.003,0.000,0.000,0.001,0.002,0.000,0.000,-0.001
4.90,-0.003,-0.012,-0.010,0.000,0.001,0.002,0.000,0.000,-0.001
4.92,0.007,0.007,0.010,0.000,0.001,0.002,0.000,0.000,-0.001
4.94,0.007,0.017,-0.010,0.000,0.001,0.002,0.000,0.000,-0.000
4.96,-0.002,-0.003,0.000,0.000,0.001,0.002,0.000,0.000,-0.000
4.98,-0.002,-0.003,0.000,0.000,0.001,0.002,0.000,0.000,-0.000
5.00,-0.002,0.006,-0.010,0.000,0.001,0.002,0.000,0.001,-0.000
5.02,-0.002,0.006,-0.010,0.000,0.001,0.002,0.000,0.001,-0.000
5.04,0.008,0.016,0.010,0.000,0.001,0.002,0.000,0.001,-0.000
5.06,0.007,0.005,-0.010,0.000,0.001,0.002,0.000,0.001,-0.000
5.08,-0.003,0.005,0.000,0.000,0.001,0.002,0.000,0.001,-0.000
5.10,-0.002,-0.013,0.000,0.000,0.001,0.002,0.000,0.001,-0.000
5.12,-0.002,-0.003,-0.020,0.000,0.001,0.002,0.000,0.001,-0.000
5.14,0.007,0.026,0.000,0.000,0.001,0.002,0.000,0.001,-0.000
5.16,-0.002,0.005,0.000,0.000,0.002,0.001,0.000,0.001,-0.000
5.18,-0.002,-0.014,-0.010,0.000,0.002,0.001,0.000,0.001,-0.000
5.20,0.007,-0.013,-0.010,0.000,0.002,0.001,0.000,0.001,0.000
5.22,0.006,0.015,0.000,0.000,0.002,0.001,0.000,0.001,0.000
5.24,-0.003,0.005,0.000,0.000,0.002,0.001,0.000,0.001,0.000
5.26,-0.003,-0.013,0.000,0.000,0.002,0.001,0.000,0.001,0.000
5.28,0.007,-0.003,-0.010,0.000,0.002,0.001,0.000,0.001,0.000
5.30,-0.003,0.006,-0.020,0.000,0.002,0.001,0.000,0.001,0.000
5.32,0.006,-0.003,-0.010,0.000,0.002,0.001,0.000,0.001,0.000
5.34,-0.003,-0.013,-0.010,0.000,0.002,0.001,0.000,0.001,0.000
5.36,-0.003,-0.003,0.000,0.000,0.002,0.001,0.000,0.001,0.000
5.38,0.007,0.016,0.000,0.000,0.002,0.000,0.000,0.001,0.000
5.40,-0.003,-0.003,0.000,0.000,0.002,0.000,0.000,0.001,0.000
5.42,-0.003,-0.003,-0.010,0.001,0.002,0.000,0.000,0.001,0.000
5.44,0.007,0.007,-0.010,0.001,0.002,0.000,0.000,0.001,0.000
5.46,-0.002,0.015,0.000,0.001,0.002,-0.000,0.000,0.001,0.000
5.48,-0.002,-0.014,-0.020,0.001,0.002,-0.000,0.000,0.001,0.000
5.50,0.007,-0.004,-0.020,0.001,0.002,-0.000,0.000,0.001,0.000
5.52,-0.003,0.005,-0.010,0.001,0.002,-0.001,0.000,0.002,0.000
5.54,-0.003,0.005,0.000,0.001,0.002,-0.001,0.000,0.002,0.000
5.56,0.006,-0.013,-0.010,0.001,0.002,-0.001,0.000,0.002,0.000
5.58,0.006,-0.003,0.010,0.001,0.002,-0.001,0.000,0.002,0.000
5.60,-0.003,-0.003,0.000,0.001,0.002,-0.001,0.000,0.002,0.000
5.62,-0.003,-0.012,-0.010,0.001,0.002,-0.002,0.000,0.002,0.000
5.64,0.007,-0.002,-0.010,0.001,0.002,-0.002,0.000,0.002,0.000
5.66,-0.002,-0.002,0.010,0.001,0.002,-0.002,0.000,0.002,-0.000
5.68,-0.002,0.008,0.010,0.001,0.002,-0.002,0.000,0.002,-0.000
5.70,0.006,-0.001,-0.010,0.001,0.002,-0.002,0.000,0.002,-0.000
5.72,-0.003,-0.001,-0.010,0.001,0.002,-0.002,0.000,0.002,-0.000
5.74,0.007,0.018,0.000,0.001,0.002,-0.002,0.000,0.002,-0.000
5.76,-0.003,0.017,0.000,0.001,0.002,-0.002,0.001,0.002,-0.000
5.78,-0.003,-0.003,-0.010,0.001,0.002,-0.003,0.001,0.002,-0.000
5.80,-0.002,-0.003,-0.010,0.001,0.002,-0.003,0.001,0.002,-0.000
5.82,-0.002,0.006,0.010,0.001,0.002,-0.003,0.001,0.002,-0.000
5.84,0.007,0.006,-0.010,0.001,0.002,-0.003,0.001,0.002,-0.001
5.86,-0.002,-0.003,-0.010,0.001,0.002,-0.003,0.001,0.002,-0.001
5.88,0.008,-0.003,-0.010,0.001,0.002,-0.003,0.001,0.002,-0.001
5.90,-0.003,0.006,-0.010,0.001,0.002,-0.003,0.001,0.003,-0.001
5.92,-0.002,-0.003,-0.010,0.001,0.002,-0.003,0.001,0.003,-0.001
5.94,-0.002,-0.003,0.010,0.001,0.002,-0.003,0.001,0.003,-0.001
5.96,-0.002,0.006,0.000,0.001,0.002,-0.004,0.001,0.003,-0.001
5.98,-0.002,0.006,0.000,0.001,0.003,-0.004,0.001,0.003,-0.001
6.00,-0.003,-0.013,-0.010,0.001,0.003,-0.004,0.001,0.003,-0.001
6.02,-0.003,-0.003,-0.010,0.001,0.003,-0.004,0.001,0.003,-0.001
6.04,-0.003,0.007,0.010,0.001,0.003,-0.004,0.001,0.003,-0.001
6.06,-0.002,-0.003,-0.010,0.001,0.003,-0.004,0.001,0.003,-0.001
6.08,0.007,-0.022,-0.010,0.001,0.003,-0.004,0.001,0.003,-0.002
6.10,-0.003,0.017,0.010,0.001,0.003,-0.004,0.001,0.003,-0.002
6.12,-0.003,0.006,0.000,0.001,0.003,-0.004,0.001,0.003,-0.002
6.14,-0.003,-0.003,-0.010,0.001,0.003,-0.004,0.001,0.003,-0.002
6.16,-0.003,-0.003,0.000,0.001,0.003,-0.004,0.001,0.003,-0.002
6.18,-0.003,-0.003,-0.010,0.001,0.003,-0.004,0.001,0.003,-0.002
6.20,-0.003,0.006,0.010,0.001,0.003,-0.005,0.001,0.003,-0.002
6.22,-0.003,-0.003,0.010,0.001,0.003,-0.005,0.001,0.003,-0.002
6.24,0.007,-0.013,-0.010,0.001,0.003,-0.005,0.001,0.004,-0.002
6.26,-0.003,-0.003,0.000,0.001,0.003,-0.005,0.001,0.004,-0.003
6.28,0.007,-0.003,0.010,0.001,0.003,-0.005,0.001,0.004,-0.003
6.30,-0.002,-0.003,0.000,0.001,0.002,-0.005,0.001,0.004,-0.003
6.32,-0.002,-0.012,-0.010,0.001,0.002,-0.005,0.001,0.004,-0.003
6.34,-0.002,-0.002,0.000,0.001,0.002,-0.005,0.001,0.004,-0.003
6.36,-0.002,-0.002,-0.010,0.001,0.002,-0.005,0.001,0.004,-0.003
6.38,-0.002,-0.002,0.000,0.001,0.002,-0.005,0.001,0.004,-0.003
6.40,-0.002,-0.002,-0.010,0.001,0.002,-0.005,0.001,0.004,-0.003
6.42,-0.002,0.007,0.000,0.001,0.002,-0.005,0.001,0.004,-0.003
6.44,-0.002,-0.012,-0.010,0.001,0.002,-0.005,0.001,0.004,-0.004
6.46,-0.002,-0.020,-0.020,0.001,0.002,-0.005,0.001,0.004,-0.004
6.48,-0.002,0.019,-0.010,0.001,0.002,-0.005,0.001,0.004,-0.004
6.50,-0.002,-0.002,0.010,0.001,0.002,-0.005,0.002,0.004,-0.004
6.52,-0.001,-0.002,-0.020,0.001,0.002,-0.005,0.002,0.004,-0.004
6.54,0.008,-0.002,-0.010,0.001,0.002,-0.005,0.002,0.004,-0.004
